,title,content,date
149,"
Dual core just doesn't cut it anymore.
","

  All that power seems to be wasted on dual cores. My 6 year old laptop octa core can handle things better. Too bad I can't transfer it over.

","Reviewed in the United States on February 21, 2018"
150,"
Three Stars
","

  Only good for basic computer needs.

","Reviewed in the United States on April 15, 2018"
151,"
Two Stars
","

  Intel rip

","Reviewed in the United States on May 25, 2018"
152,"
Very good
","

  If you are ready to limit the choice of the operating system only to Windows 10, this processor can be an excellent solution for all applications possible only with the exception of heavy games. Excellent built-in video, excellent performance in applications. The difference in cost compared to the G4560 for me is completely justified.

","Reviewed in the United States on March 30, 2017"
153,"
Very hoary with this CPU
","

  Paired this with a 1050TI, 16gb DDR4 3000 mhz ram and a EVO SSD.  I'm running AAA games on high settings and getting 40+ FPS with no stuttering or any problems.  i'm doing light video, photo and music editing and it works great.  Next year I'll get a unlocked i7 but for now I'm very happy with this choice.

","Reviewed in the United States on May 20, 2017"
154,"
Great!!!
","

  Nice CPU. Worth the money!

","Reviewed in the United States on October 14, 2017"
155,"
COMPATIBLE MOTHERBOARD
","

  PAY ATTENTION TO YOUR MOTHERBOARD BEFORE THIS. Make sure your motherboard has the latest update when get the intel kaby lake. I was dumb because I purchased the Gigabyte H110-A and the computer wouldn't work for some reason. I was sure it was the same socket LGA 1151 but for some reason the computer kept turning on and off.  After accepting defeat I took it to a computer shop (yes i know what an amateur). They realized that it wasnt working because the motherboard wasn't updated to intel kaby lake. So in conclusion, MAKE SURE YOUR MOTHERBOARD IS UPDATED BEFORE YOU BUY THIS PRODUCT!!!

","Reviewed in the United States on August 5, 2017"
156,"
Five Stars
","

  Very good cpu!!!

","Reviewed in the United States on February 20, 2017"
157,"
DO NOT BUY
","

  DO NOT BUY. BUY QUAD CORE. This is not worth it! Pay 30$-50$ more on a used i5 because you are going to get better performance with 4 physical cores instead of 2 with hyperthreading

","Reviewed in the United States on January 28, 2017"
158,"
Supports Windows 10 Only
","

  It's a great processor, however it only works with Windows 10.  There is no driver support for Windows 8.1 or previous Windows OS's.  I don't know whose decision it was to force Windows 10 on us, Intel or Microsoft.

","Reviewed in the United States on January 30, 2017"
159,"
Five Stars
","

  Great Product highly recommend

","Reviewed in the United States on February 16, 2017"
160,"
Five Stars
","

  good very good

","Reviewed in the United States on April 15, 2018"
